timestamp,baroPressurePa,baroTemperatureK,baroAltitudeM
281906,101900.0,298.8799995422363,49.53197095124807
281962,101898.9990234375,298.8799995422363,49.445941141639906
282018,101901.0009765625,298.8799995422363,49.61800007655457
282074,101897.998046875,298.88999977111814,49.36156218147214
282131,101896.9970703125,298.8799995422363,49.27387946949823
282187,101900.0,298.88999977111814,49.53362824195751
282243,101900.0,298.8799995422363,49.53197095124807
282299,101897.998046875,298.8799995422363,49.3599106477301
282356,101901.0009765625,298.88999977111814,49.619660245713376
282412,101896.9970703125,298.88999977111814,49.275528124722214
282468,101896.9970703125,298.88999977111814,49.275528124722214
282524,101898.9990234375,298.88999977111814,49.44759555387709
282581,101901.0009765625,298.88999977111814,49.619660245713376
282637,101898.9990234375,298.88999977111814,49.44759555387709
282693,101903.99780273438,298.88999977111814,49.87722758041714
282749,101898.9990234375,298.88999977111814,49.44759555387709
282806,101898.9990234375,298.88999977111814,49.44759555387709
282862,101897.998046875,298.88999977111814,49.36156218147214
282918,101896.00219726562,298.88999977111814,49.19001798777451
282974,101900.0,298.9,49.53528553266696
283030,101897.998046875,298.9,49.36321371521418
283087,101897.998046875,298.88999977111814,49.36156218147214
283143,101897.998046875,298.9,49.36321371521418
283199,101901.0009765625,298.9,49.62132041487219
283256,101898.9990234375,298.9,49.44924996611429
283312,101897.998046875,298.9,49.36321371521418
283368,101897.998046875,298.9,49.36321371521418
283424,101897.998046875,298.9,49.36321371521418
283481,101898.9990234375,298.9,49.44924996611429
283537,101901.0009765625,298.9,49.62132041487219
283593,101895.00122070312,298.9,49.105625482161734
283649,101897.998046875,298.9,49.36321371521418
283705,101900.0,298.9,49.53528553266696
283762,101900.0,298.9,49.53528553266696
283818,101897.998046875,298.9100002288818,49.36486524895622
283874,101895.00122070312,298.9,49.105625482161734
283930,101898.9990234375,298.9,49.44924996611429
283987,101897.998046875,298.9,49.36321371521418
284043,101898.9990234375,298.9,49.44924996611429
284099,101895.00122070312,298.9100002288818,49.107268397833224
284155,101896.9970703125,298.9,49.2771767799462
284212,101900.0,298.9,49.53528553266696
284268,101896.9970703125,298.9,49.2771767799462
284324,101901.0009765625,298.9,49.62132041487219
284380,101895.00122070312,298.9,49.105625482161734
284437,101901.0009765625,298.9100002288818,49.622980584031
284493,101898.9990234375,298.9,49.44924996611429
284549,101896.9970703125,298.9,49.2771767799462
284605,101901.0009765625,298.9,49.62132041487219
284662,101897.998046875,298.9,49.36321371521418
284718,101900.0,298.9,49.53528553266696
284774,101896.00219726562,298.9,49.191663782009705
284830,101902.001953125,298.9,49.7073546127504
284886,101898.9990234375,298.9,49.44924996611429
284943,101901.0009765625,298.9,49.62132041487219
284999,101896.9970703125,298.9,49.2771767799462
285055,101898.9990234375,298.88999977111814,49.44759555387709
285111,101900.0,298.9,49.53528553266696
285168,101897.998046875,298.9,49.36321371521418
285224,101901.0009765625,298.88999977111814,49.619660245713376
285280,101897.998046875,298.88999977111814,49.36156218147214
285336,101901.0009765625,298.88999977111814,49.619660245713376
285392,101898.9990234375,298.88999977111814,49.44759555387709
285449,101896.9970703125,298.88999977111814,49.275528124722214
1980523,102751.0009765625,286.939999961853,117.5348448361088
1980579,102752.001953125,287.04000034332273,117.65787305679108
1980636,102757.99560546875,287.13999977111814,118.19041927906014
1980692,102759.99755859375,287.2100004196167,118.38345311785238
1980748,102759.99755859375,287.26999988555906,118.40818395575187
1980804,102766.00341796875,287.3200000762939,118.9216284728334
1980860,102767.00439453125,287.3700002670288,119.0244747611048
1980916,102767.00439453125,287.4,119.03690021420203
1980973,102768.00537109375,287.42999973297117,119.13149340156806
1981029,102770.99609375,287.439999961853,119.38114404761379
1981085,102768.994140625,287.4699996948242,119.22924858658604
1981141,102773.9990234375,287.47999992370603,119.64429343440446
1981197,102770.99609375,287.49000015258787,119.40191039875948
1981254,102775.0,287.5000003814697,119.73480050128053
1981310,102771.9970703125,287.5099996566772,119.4924047204753
1981366,102771.9970703125,287.51999988555906,119.4965609286012
1981423,102775.0,287.5300001144409,119.74729445619403
1981479,102770.99609375,287.5300001144409,119.418523400459
1981535,102772.998046875,287.54000034332273,119.5870692915504
1981591,102772.998046875,287.54000034332273,119.5870692915504
1981647,102775.0,287.54000034332273,119.75145924022375
1981704,102776.0009765625,287.54999961853025,119.83782048739026
1981760,102772.998046875,287.54999961853025,119.591227961703
1981816,102773.9990234375,287.54999961853025,119.67342611852193
1981872,102773.9990234375,287.5599998474121,119.6775880439396
1981928,102777.001953125,287.5599998474121,119.92418720065535
1981984,102773.9990234375,287.5599998474121,119.6775880439396
1982041,102772.998046875,287.5599998474121,119.59538702848604
1982097,102776.0009765625,287.5599998474121,119.84198813000951
1982153,102769.9951171875,287.5599998474121,119.34878009235287
1982209,102778.0029296875,287.5700000762939,120.01055898278557
1982266,102772.998046875,287.5700000762939,119.59954609526909
1982322,102775.0,287.5700000762939,119.76395319513726
1982378,102775.0,287.5700000762939,119.76395319513726
1982434,102773.9990234375,287.5700000762939,119.68174996935726
1982490,102775.0,287.58000030517576,119.76811797916696
1982547,102770.99609375,287.58000030517576,119.43928975160469
1982603,102775.0,287.58000030517576,119.76811797916696
1982659,102775.0,287.58000030517576,119.76811797916696
1982715,102771.9970703125,287.58000030517576,119.52149778099867
1982771,102771.9970703125,287.58000030517576,119.52149778099867
1982828,102770.99609375,287.58000030517576,119.43928975160469
1982884,102773.9990234375,287.58000030517576,119.68591189477489
1982940,102772.998046875,287.58000030517576,119.60370516205212
1982996,102773.9990234375,287.58000030517576,119.68591189477489
1983052,102776.0009765625,287.58000030517576,119.850323415248
1983109,102775.0,287.5899995803833,119.77228236602103
1983165,102772.998046875,287.5899995803833,119.60786383220474
1983221,102771.9970703125,287.5899995803833,119.52565359276674
1983277,102773.9990234375,287.5899995803833,119.6900734232895
1983334,102773.9990234375,287.5899995803833,119.6900734232895
1983390,102772.998046875,287.5899995803833,119.60786383220474
1983446,102771.9970703125,287.5899995803833,119.52565359276674
1983502,102773.9990234375,287.58000030517576,119.68591189477489
1983558,102772.998046875,287.5899995803833,119.60786383220474
1983615,102776.0009765625,287.5899995803833,119.85449066041897
1983671,102773.9990234375,287.5899995803833,119.6900734232895
1983727,102775.0,287.5899995803833,119.77228236602103
1983783,102773.9990234375,287.5899995803833,119.6900734232895
1983839,102777.001953125,287.5899995803833,119.93669830649316
1983896,102777.001953125,287.5899995803833,119.93669830649316
1983952,102776.0009765625,287.5899995803833,119.85449066041897
1984008,102773.9990234375,287.5899995803833,119.6900734232895
1984064,102771.9970703125,287.5899995803833,119.52565359276674
1984120,102773.9990234375,287.5899995803833,119.6900734232895
1984176,102772.998046875,287.5899995803833,119.60786383220474
1984233,102775.0,287.5899995803833,119.77228236602103
1984289,102773.9990234375,287.5899995803833,119.6900734232895
1984345,102771.9970703125,287.5899995803833,119.52565359276674
1984401,102773.9990234375,287.5899995803833,119.6900734232895
1984458,102771.9970703125,287.5899995803833,119.52565359276674
1984514,102775.0,287.5899995803833,119.77228236602103
1984570,102772.998046875,287.5899995803833,119.60786383220474
1984626,102773.9990234375,287.5899995803833,119.6900734232895
1984682,102773.9990234375,287.5899995803833,119.6900734232895
1984739,102770.99609375,287.5899995803833,119.44344270496568
1984795,102772.998046875,287.5899995803833,119.60786383220474
1984851,102769.9951171875,287.5899995803833,119.3612311687721
1984907,102772.998046875,287.5899995803833,119.60786383220474
1986318,102745.99609375,286.88999977111814,117.10423578027847
1986374,102755.0048828125,287.0000003814697,117.88763863578687
1986430,102756.99462890625,287.0999998092651,118.09187492312519
1986487,102761.99951171875,287.17999973297117,118.53528825707122
1986543,102763.00048828125,287.24000015258787,118.64217045182015
1986599,102768.00537109375,287.2800001144409,119.06932286063017
1986655,102765.00244140625,287.3200000762939,118.83949088856636
1986712,102766.00341796875,287.3499998092651,118.93404534982679
1986768,102765.00244140625,287.38999977111814,118.86844372196833
1986824,102772.998046875,287.4100002288818,119.53300261326218
1986880,102770.99609375,287.42999973297117,119.3769906981676
1986936,102771.9970703125,287.439999961853,119.46331205630977
1986993,102770.99609375,287.45000019073484,119.38529739705997
1987049,102770.99609375,287.4600004196167,119.38945074650614
1987105,102773.9990234375,287.4699996948242,119.64013150898683
1987161,102771.9970703125,287.47999992370603,119.47993649245548
1987217,102773.9990234375,287.49000015258787,119.64845535982212
1987274,102769.9951171875,287.5000003814697,119.32387793951446
1987330,102772.998046875,287.5000003814697,119.57043342104869
1987386,102775.0,287.5000003814697,119.73480050128053
1987442,102772.998046875,287.5099996566772,119.57459209120128
1987498,102772.998046875,287.5099996566772,119.57459209120128
1987554,102769.9951171875,287.51999988555906,119.33217852518975
1987611,102773.9990234375,287.51999988555906,119.66094073917203
1987667,102773.9990234375,287.51999988555906,119.66094073917203
1987723,102772.998046875,287.5300001144409,119.58291022476736
1987779,102776.0009765625,287.5300001144409,119.82948559960005
1987836,102773.9990234375,287.5300001144409,119.66510266458968
1987892,102778.0029296875,287.5300001144409,119.9938659418564
1987948,102772.998046875,287.5300001144409,119.58291022476736
1988004,102773.9990234375,287.54000034332273,119.66926459000734
1988060,102775.0,287.54000034332273,119.75145924022375
1988117,102773.9990234375,287.54000034332273,119.66926459000734
1988173,102773.9990234375,287.54000034332273,119.66926459000734
1988229,102775.0,287.54000034332273,119.75145924022375
1988285,102777.001953125,287.54000034332273,119.91584659600379
1988341,102775.0,287.54000034332273,119.75145924022375
1988398,102771.9970703125,287.54000034332273,119.50487334485297
1988454,102775.0,287.54999961853025,119.7556236270778
1988510,102775.0,287.54999961853025,119.7556236270778
1988566,102772.998046875,287.54999961853025,119.591227961703
1988622,102775.0,287.54999961853025,119.7556236270778
1988678,102770.99609375,287.54999961853025,119.42682970326615
1988735,102775.0,287.54999961853025,119.7556236270778
1988791,102773.9990234375,287.54999961853025,119.67342611852193
1988847,102772.998046875,287.54999961853025,119.591227961703
1988903,102776.0009765625,287.54999961853025,119.83782048739026
1988959,102776.0009765625,287.5599998474121,119.84198813000951
1990370,102750.0,286.86000003814695,117.42005991342047
1990427,102754.00390625,286.9699996948242,117.79327096583646
1990483,102755.0048828125,287.0599998474121,117.91228391575186
1990539,102756.99462890625,287.13999977111814,118.10832797256863
1990595,102761.99951171875,287.20000019073484,118.54354356742883
1990651,102761.99951171875,287.2500003814697,118.56418144968796
1990707,102765.00244140625,287.29000034332273,118.82708258774447
1990764,102768.00537109375,287.3200000762939,119.08590169789832
1990820,102767.00439453125,287.3499998092651,119.01619086237463
1990876,102771.9970703125,287.3700002670288,119.43421939214424
1990932,102768.994140625,287.38999977111814,119.19606832151287
1990988,102771.9970703125,287.4100002288818,119.45084382828995
1991045,102770.99609375,287.42000045776365,119.37283774480663
1991101,102773.9990234375,287.42999973297117,119.62348420421925
1991157,102768.994140625,287.439999961853,119.21680608606859
1991213,102772.998046875,287.45000019073484,119.54963848376393
1991270,102770.99609375,287.4600004196167,119.38945074650614
1991326,102773.9990234375,287.4600004196167,119.63596998047221
1991382,102769.9951171875,287.4699996948242,119.31142646728267
1991438,102768.00537109375,287.4699996948242,119.14807223883622
1991494,102769.9951171875,287.47999992370603,119.31557695802658
1991550,102770.99609375,287.47999992370603,119.3977570493133
1991607,102773.9990234375,287.49000015258787,119.64845535982212
1991663,102776.0009765625,287.49000015258787,119.81281542657135
1991719,102772.998046875,287.49000015258787,119.56627435426564
1991775,102773.9990234375,287.5000003814697,119.65261728523978
1991831,102772.998046875,287.5000003814697,119.57043342104869
1991888,102771.9970703125,287.5000003814697,119.48824890870726
1991944,102773.9990234375,287.5000003814697,119.65261728523978
1992000,102772.998046875,287.5099996566772,119.57459209120128
1992056,102775.0,287.5099996566772,119.73896488813459
1992112,102770.99609375,287.5099996566772,119.41021670156664
1992169,102773.9990234375,287.5099996566772,119.65677881375437
1992225,102773.9990234375,287.5099996566772,119.65677881375437
1992281,102771.9970703125,287.5099996566772,119.4924047204753
1992337,102772.998046875,287.51999988555906,119.57875115798433
1992393,102773.9990234375,287.5099996566772,119.65677881375437
1992450,102769.9951171875,287.5099996566772,119.32802803444581
1992506,102773.9990234375,287.51999988555906,119.66094073917203
1992562,102771.9970703125,287.51999988555906,119.4965609286012
1992618,102776.0009765625,287.51999988555906,119.82531795698081
1992674,102772.998046875,287.51999988555906,119.57875115798433
1992731,102771.9970703125,287.51999988555906,119.4965609286012
1992787,102771.9970703125,287.51999988555906,119.4965609286012
1992843,102770.99609375,287.5300001144409,119.418523400459
1992899,102771.9970703125,287.51999988555906,119.4965609286012
1992955,102771.9970703125,287.51999988555906,119.4965609286012
1993011,102773.9990234375,287.5300001144409,119.66510266458968
1993068,102772.998046875,287.5300001144409,119.58291022476736
1993124,102773.9990234375,287.5300001144409,119.66510266458968
1993180,102772.998046875,287.5300001144409,119.58291022476736
1993236,102773.9990234375,287.5300001144409,119.66510266458968
1993293,102771.9970703125,287.5300001144409,119.50071713672708
1993349,102769.9951171875,287.5300001144409,119.33632901593366
1993405,102773.9990234375,287.5300001144409,119.66510266458968
1993461,102773.9990234375,287.54000034332273,119.66926459000734
1993518,102775.0,287.5300001144409,119.74729445619403
1993574,102770.99609375,287.54000034332273,119.42267674990518
1993630,102771.9970703125,287.54000034332273,119.50487334485297
1993686,102770.99609375,287.5300001144409,119.418523400459
1993742,102775.0,287.54000034332273,119.75145924022375
1993798,102775.0,287.54000034332273,119.75145924022375
1993855,102772.998046875,287.54000034332273,119.5870692915504
1993911,102773.9990234375,287.54000034332273,119.66926459000734
1993967,102772.998046875,287.54000034332273,119.5870692915504
1994023,102777.001953125,287.54000034332273,119.91584659600379
1994079,102770.99609375,287.54000034332273,119.42267674990518
1994136,102775.0,287.54000034332273,119.75145924022375
1994192,102772.998046875,287.54000034332273,119.5870692915504
1994248,102772.998046875,287.54000034332273,119.5870692915504
1994305,102772.998046875,287.54000034332273,119.5870692915504
1994361,102770.99609375,287.54000034332273,119.42267674990518
1994417,102773.9990234375,287.54000034332273,119.66926459000734
1994473,102773.9990234375,287.54000034332273,119.66926459000734
1994529,102772.998046875,287.54000034332273,119.5870692915504
1994586,102771.9970703125,287.54000034332273,119.50487334485297
1994642,102772.998046875,287.54000034332273,119.5870692915504
1994698,102776.0009765625,287.54000034332273,119.8336532422193
1994754,102775.0,287.54999961853025,119.7556236270778
1994810,102776.0009765625,287.54000034332273,119.8336532422193
1994867,102775.0,287.54999961853025,119.7556236270778
1994923,102773.9990234375,287.54000034332273,119.66926459000734
1996334,102746.9970703125,286.8399995803833,117.16583909186903
1996390,102752.001953125,286.9600004196167,117.62508103875629
1996446,102755.0048828125,287.04999961853025,117.90817623851449
1996502,102760.99853515625,287.1299995422363,118.43256451721803
1996558,102759.99755859375,287.189999961853,118.3752092431595
1996615,102763.00048828125,287.22999992370603,118.63803993775899
1996671,102766.00341796875,287.26999988555906,118.90093341469418
1996727,102763.00048828125,287.29999961853025,118.66695274837208
1996783,102770.99609375,287.33000030517576,119.33545839196141
1996840,102772.998046875,287.3499998092651,119.50804860919439
1996896,102768.994140625,287.3799995422363,119.19192068949373
1996952,102768.994140625,287.38999977111814,119.19606832151287
1997008,102768.994140625,287.4100002288818,119.20436358555114
1997064,102770.99609375,287.42000045776365,119.37283774480663
1997121,102768.994140625,287.42999973297117,119.21265845404945
1997177,102770.99609375,287.439999961853,119.38114404761379
1997233,102770.99609375,287.439999961853,119.38114404761379
1997289,102772.998046875,287.45000019073484,119.54963848376393
1997345,102772.998046875,287.4600004196167,119.55379755054696
1997402,102771.9970703125,287.4600004196167,119.47162447256154
1997458,102775.0,287.4600004196167,119.71814176233731
1997514,102772.998046875,287.4699996948242,119.55795622069957
1997570,102775.0,287.4699996948242,119.72230614919137
1997627,102771.9970703125,287.4699996948242,119.47578028432962
1997683,102773.9990234375,287.47999992370603,119.64429343440446
1997739,102772.998046875,287.47999992370603,119.5621152874826
1997795,102771.9970703125,287.47999992370603,119.47993649245548
1997851,102769.9951171875,287.47999992370603,119.31557695802658
1997908,102776.0009765625,287.49000015258787,119.81281542657135
1997964,102772.998046875,287.49000015258787,119.56627435426564
1998020,102770.99609375,287.49000015258787,119.40191039875948
1998076,102771.9970703125,287.49000015258787,119.48409270058137
1998132,102772.998046875,287.49000015258787,119.56627435426564
1998189,102777.001953125,287.5000003814697,119.89916498897978
1998245,102770.99609375,287.5000003814697,119.40606374820567
1998301,102776.0009765625,287.5000003814697,119.8169830691906
1998357,102773.9990234375,287.5000003814697,119.65261728523978
1998413,102771.9970703125,287.5000003814697,119.48824890870726
1998470,102775.0,287.5000003814697,119.73480050128053
1998526,102771.9970703125,287.5000003814697,119.48824890870726
1998582,102772.998046875,287.5000003814697,119.57043342104869
1998638,102769.9951171875,287.5000003814697,119.32387793951446
1998694,102771.9970703125,287.5099996566772,119.4924047204753
1998751,102778.0029296875,287.5099996566772,119.98551922239507
1998807,102771.9970703125,287.5099996566772,119.4924047204753
1998863,102772.998046875,287.5099996566772,119.57459209120128
1998919,102776.0009765625,287.5099996566772,119.82115031436156
1998975,102773.9990234375,287.5099996566772,119.65677881375437
1999032,102772.998046875,287.5099996566772,119.57459209120128
1999088,102775.0,287.51999988555906,119.74312967216432
1999144,102770.99609375,287.5099996566772,119.41021670156664
1999200,102772.998046875,287.5099996566772,119.57459209120128
1999256,102773.9990234375,287.5099996566772,119.65677881375437
1999313,102770.99609375,287.51999988555906,119.41437005101282
1999369,102771.9970703125,287.51999988555906,119.4965609286012
1999425,102771.9970703125,287.5099996566772,119.4924047204753
1999481,102770.99609375,287.5099996566772,119.41021670156664
1999537,102775.0,287.51999988555906,119.74312967216432
1999594,102775.0,287.51999988555906,119.74312967216432
1999650,102775.0,287.51999988555906,119.74312967216432
1999706,102773.9990234375,287.51999988555906,119.66094073917203
1999762,102770.99609375,287.51999988555906,119.41437005101282
1999819,102772.998046875,287.51999988555906,119.57875115798433
1999875,102772.998046875,287.51999988555906,119.57875115798433
1999931,102773.9990234375,287.5300001144409,119.66510266458968
1999987,102770.99609375,287.51999988555906,119.41437005101282
2000043,102777.001953125,287.5300001144409,119.91167609481757
2000100,102770.99609375,287.51999988555906,119.41437005101282
2000156,102773.9990234375,287.51999988555906,119.66094073917203
2000212,102773.9990234375,287.51999988555906,119.66094073917203
2000268,102770.99609375,287.51999988555906,119.41437005101282
2000324,102776.0009765625,287.51999988555906,119.82531795698081
2000381,102771.9970703125,287.51999988555906,119.4965609286012
2000437,102770.99609375,287.5300001144409,119.418523400459
2000493,102772.998046875,287.5300001144409,119.58291022476736
2000549,102771.9970703125,287.5300001144409,119.50071713672708
2000605,102773.9990234375,287.5300001144409,119.66510266458968
2000662,102772.998046875,287.5300001144409,119.58291022476736
2000718,102772.998046875,287.5300001144409,119.58291022476736
2000774,102771.9970703125,287.5300001144409,119.50071713672708
2000831,102773.9990234375,287.5300001144409,119.66510266458968
2000887,102773.9990234375,287.5300001144409,119.66510266458968
2000943,102773.9990234375,287.5300001144409,119.66510266458968
2000999,102773.9990234375,287.5300001144409,119.66510266458968
2001055,102771.9970703125,287.5300001144409,119.50071713672708
2001112,102772.998046875,287.5300001144409,119.58291022476736
2001168,102772.998046875,287.5300001144409,119.58291022476736
2001224,102771.9970703125,287.5300001144409,119.50071713672708
2001280,102771.9970703125,287.5300001144409,119.50071713672708
2001336,102775.0,287.5300001144409,119.74729445619403
2001393,102773.9990234375,287.5300001144409,119.66510266458968
2001449,102775.0,287.5300001144409,119.74729445619403
2001505,102773.9990234375,287.5300001144409,119.66510266458968
2001561,102772.998046875,287.5300001144409,119.58291022476736
2001617,102772.998046875,287.5300001144409,119.58291022476736
2001674,102776.0009765625,287.5300001144409,119.82948559960005
2001730,102770.99609375,287.5300001144409,119.418523400459
2001786,102768.994140625,287.5300001144409,119.25413398316088
2001842,102772.998046875,287.5300001144409,119.58291022476736
2001899,102773.9990234375,287.5300001144409,119.66510266458968
2001955,102771.9970703125,287.54000034332273,119.50487334485297
2002011,102772.998046875,287.5300001144409,119.58291022476736
2002067,102775.0,287.54000034332273,119.75145924022375
2002123,102772.998046875,287.54000034332273,119.5870692915504
2002180,102770.99609375,287.54000034332273,119.42267674990518
2002236,102780.0048828125,287.54000034332273,120.16242276820887
2002292,102771.9970703125,287.54000034332273,119.50487334485297
2002348,102770.99609375,287.5300001144409,119.418523400459
2002404,102775.0,287.54000034332273,119.75145924022375
2002460,102771.9970703125,287.54000034332273,119.50487334485297
2002517,102773.9990234375,287.54000034332273,119.66926459000734
2002573,102777.001953125,287.54000034332273,119.91584659600379
2002629,102771.9970703125,287.54000034332273,119.50487334485297
2002685,102778.0029296875,287.54000034332273,119.99803930158707
2002741,102772.998046875,287.54000034332273,119.5870692915504
2002798,102772.998046875,287.54000034332273,119.5870692915504
2002854,102777.001953125,287.54000034332273,119.91584659600379
2002910,102773.9990234375,287.54000034332273,119.66926459000734
2002967,102773.9990234375,287.54000034332273,119.66926459000734
2003023,102772.998046875,287.54000034332273,119.5870692915504
2003079,102772.998046875,287.54000034332273,119.5870692915504
2003135,102775.0,287.54000034332273,119.75145924022375
2003191,102775.0,287.54000034332273,119.75145924022375
2003248,102773.9990234375,287.54000034332273,119.66926459000734
2003304,102776.0009765625,287.54000034332273,119.8336532422193
2003360,102773.9990234375,287.54000034332273,119.66926459000734
2003416,102773.9990234375,287.54000034332273,119.66926459000734
2003472,102772.998046875,287.54000034332273,119.5870692915504
2003529,102775.0,287.54000034332273,119.75145924022375
2003585,102775.0,287.54000034332273,119.75145924022375
2003641,102773.9990234375,287.54000034332273,119.66926459000734
2003697,102773.9990234375,287.54000034332273,119.66926459000734
2003753,102772.998046875,287.54000034332273,119.5870692915504
2003810,102778.0029296875,287.54000034332273,119.99803930158707
2003866,102773.9990234375,287.54000034332273,119.66926459000734
2003922,102776.0009765625,287.54000034332273,119.8336532422193
2003978,102772.998046875,287.54000034332273,119.5870692915504
2004035,102773.9990234375,287.54000034332273,119.66926459000734
2004091,102770.99609375,287.54000034332273,119.42267674990518
2004147,102776.0009765625,287.54000034332273,119.8336532422193
2004203,102771.9970703125,287.54000034332273,119.50487334485297
2004259,102777.001953125,287.54000034332273,119.91584659600379
2004316,102776.0009765625,287.54000034332273,119.8336532422193
2004372,102770.99609375,287.54000034332273,119.42267674990518
2004428,102773.9990234375,287.54000034332273,119.66926459000734
2004484,102770.99609375,287.54000034332273,119.42267674990518
2004540,102770.99609375,287.54000034332273,119.42267674990518
2004597,102770.99609375,287.54000034332273,119.42267674990518
2004653,102775.0,287.54000034332273,119.75145924022375
2004709,102772.998046875,287.54000034332273,119.5870692915504
2004765,102772.998046875,287.54000034332273,119.5870692915504
2004822,102771.9970703125,287.54000034332273,119.50487334485297
2004878,102772.998046875,287.54000034332273,119.5870692915504
2004934,102777.001953125,287.54000034332273,119.91584659600379
2004990,102772.998046875,287.54000034332273,119.5870692915504
2005046,102771.9970703125,287.54000034332273,119.50487334485297
2005103,102771.9970703125,287.54000034332273,119.50487334485297
2005159,102777.001953125,287.54000034332273,119.91584659600379
2005215,102772.998046875,287.54000034332273,119.5870692915504
2005271,102771.9970703125,287.54000034332273,119.50487334485297
2005327,102776.0009765625,287.54999961853025,119.83782048739026
2005384,102772.998046875,287.54000034332273,119.5870692915504
2005440,102770.99609375,287.54000034332273,119.42267674990518
2005496,102772.998046875,287.54000034332273,119.5870692915504
2005552,102773.9990234375,287.54000034332273,119.66926459000734
2005608,102771.9970703125,287.54000034332273,119.50487334485297
2005665,102770.99609375,287.54000034332273,119.42267674990518
2005721,102769.9951171875,287.54000034332273,119.3404795066776
2005777,102770.99609375,287.54000034332273,119.42267674990518
2005833,102771.9970703125,287.54000034332273,119.50487334485297
2005889,102773.9990234375,287.54000034332273,119.66926459000734
2005946,102775.0,287.54999961853025,119.7556236270778
2006002,102770.99609375,287.54000034332273,119.42267674990518
2006058,102775.0,287.54000034332273,119.75145924022375
2006114,102770.99609375,287.54000034332273,119.42267674990518
2006170,102773.9990234375,287.54999961853025,119.67342611852193
2006227,102775.0,287.54999961853025,119.7556236270778
2006283,102776.0009765625,287.54000034332273,119.8336532422193
